DATEI_ID,LADEN_ZEIT,EINTRITTSNUMMER,EINTRITTSDATUM,ZEILE,TEILENUMMER,ZOLLTARIFNUMMER,URSPRUNGSLAND,WARENWERT,ZOLLBETRAG,ANTIDUMPING_ZOLL,AUSGLEICHSZOLL
KN_00000182,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,6,E449799,8708 9991 90,TWN,"58.889,73","8.833,45",NEIN,NEIN
KN_00000183,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,7,E419786,8708 7090 00,CHN,"545,00","81,75",NEIN,NEIN
KN_00000184,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,8,SO38531,8708 3021 00,USA,"26.994,68","0,00",NEIN,
KN_00000185,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,9,35-238567,8708 9991 90,CHN,"70.509,42","7.050,93",JA,NEIN
KN_00000186,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,10,97-746771,8411 8100 00,CHN,"7.379,31","368,97",NEIN,JA
KN_00000187,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,11,35-421440,8302 4200 00,MEX,"20.369,29","2.036,93",NEIN,NEIN
KN_00000188,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,12,LAGERSATZ,8484 2000 00,CHN,"67.763,94","1.694,09",NEIN,JA
KN_00000189,09.03.2026 13:01:38,DE-2025-751339,12.01.2026,13,34-636617,8708 9991 90,MEX,"19.520,15","488,00",NEIN,NEIN
KN_00000190,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,1,XX241063,8481 2010 00,KOR,"4.330,28","216,50",NEIN,NEIN
KN_00000191,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,2,E779017,8302 4980 90,CHN,"781,72","0,00",JA,NEIN
KN_00000192,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,3,SO13214,8708 3021 00,CHN,"311,43","15,57",NEIN,NEIN
KN_00000193,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,4,SO62133,8538 9010 00,POL,"1.958,66","97,93",NEIN,NEIN
KN_00000194,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,5,UNBEKANNT-TEIL-779,8302 4200 00,USA,"91.105,55","0,00",NEIN,NEIN
KN_00000195,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,6,SO59552,8408 2010 00,CHN,"66.278,39","9.941,76",JA,NEIN
KN_00000196,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,7,UNBEKANNT-TEIL-689,8708 8090 00,MEX,"2.445,17","0,00",NEIN,NEIN
KN_00000197,09.03.2026 13:01:38,DE-2025-958875,15.01.2026,8,29-526742,8482 1010 50,USA,"781,92","0,00",NEIN,NEIN
KN_00000198,09.03.2026 13:01:38,DE-2025-636258,21.01.2026,1,UNBEKANNT-TEIL-296,8411 9900 00,CHN,"972,32","72,92",NEIN,NEIN
KN_00000199,09.03.2026 13:01:38,DE-2025-636258,21.01.2026,2,SO47094,8302 4980 90,MEX,"32.075,58","4.811,34",NEIN,NEIN
KN_00000200,09.03.2026 13:01:38,DE-2025-636258,21.01.2026,3,SO35547,8307 1010 00,CHN,"1.234,95","308,74",JA,NEIN
KN_00000201,09.03.2026 13:01:38,DE-2025-636258,21.01.2026,4,XX121174,8421 2300 00,MEX,"42.595,34","0,00",NEIN,NEIN
KN_00000202,09.03.2026 13:01:38,DE-2025-636258,21.01.2026,5,43-880220,8501 1010 00,USA,"886,99","0,00",NEIN,NEIN
KN_00000203,09.03.2026 13:01:38,DE-2025-593856,26.03.2026,1,ZYLINDERKOPF,8501 1010 00,KOR,"98,15","7,36",JA,NEIN
KN_00000204,09.03.2026 13:01:38,DE-2025-593856,26.03.2026,2,SO77906,8483 9090 10,MEX,"2.619,34","130,96",NEIN,NEIN
KN_00000205,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,1,37-299365,1234 9985 85,DEU,"262,93","0,00",NEIN,NEIN
KN_00000206,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,2,E437697,1234 7978 66,CHN,"6.920,56","692,05",NEIN,NEIN
KN_00000207,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,3,88-959423,8708 3021 00,USA,"151,88","0,00",NEIN,NEIN
KN_00000208,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,4,90-770159,8409 9110 00,MEX,"127,89","19,17",NEIN,NEIN
KN_00000209,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,5,SO25441,9999 3919 70,KOR,"156,49","3,91",JA,NEIN
KN_00000210,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,6,E172237,8769 8090 00,CHN,"240,87","18,07",JA,NEIN
KN_00000211,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,7,92-431445,8408 2090 20,USA,"848,69","0,00",,
KN_00000212,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,8,73-168286,8482 5000 00,CHN,"930,95","0,00",JA,NEIN
KN_00000213,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,9,12-169928,8413 3020 00,MEX,"85.630,75","4.281,53",NEIN,NEIN
KN_00000214,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,10,20-536291,8511 3090 00,USA,"9.727,30","0,00",NEIN,NEIN
KN_00000215,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,11,E980539,8708 9590 00,CHN,"146.388,79","0,00",NEIN,NEIN
KN_00000216,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,12,TEST30190,8708 5079 00,MEX,"4.335,69","325,18",NEIN,NEIN
KN_00000217,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,13,55-523757,8708 3090 10,IND,"407,83","0,00",NEIN,NEIN
KN_00000218,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,14,54-777211,8708 3090 10,MEX,"575,79","28,78",NEIN,NEIN
KN_00000219,09.03.2026 13:01:38,DE-2025-240751,06.03.2026,15,SO34716,8503 0010 00,CHN,"918,23","45,90",NEIN,NEIN
KN_00000220,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,1,XX360123,8414 5920 00,CHN,"4.709,56","0,00",NEIN,NEIN
KN_00000221,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,2,68-985252,8411 9900 00,CHN,"781,48","78,15",NEIN,NEIN
KN_00000222,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,3,UNBEKANNT-TEIL-916,8484 1000 90,POL,"1.114,26","0,00",NEIN,NEIN
KN_00000223,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,4,SO26071,8482 1010 50,CHN,"697,45","104,62",NEIN,NEIN
KN_00000224,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,5,KURBELWELLE,8511 3090 00,MEX,"861,72","21,53",NEIN,NEIN
KN_00000225,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,6,53-693724,8302 4980 90,POL,"7.091,81","531,88",NEIN,NEIN
KN_00000226,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,7,61-909089,8708 7090 00,CHN,"413,18","61,97",NEIN,NEIN
KN_00000227,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,8,36-557562,8432 2300 00,USA,"453,87","0,00",NEIN,NEIN
KN_00000228,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,9,E573675,8708 9190 00,TWN,"673,40","101,01",NEIN,NEIN
KN_00000229,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,10,SO86989,8595 5090 00,MEX,"626,75","47,00",NEIN,NEIN
KN_00000230,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,11,XX858879,8538 9010 00,CHN,"4.524,11","339,31",NEIN,JA
KN_00000231,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,12,52-597976,8536 5010 00,TWN,"282,77","42,42",NEIN,NEIN
KN_00000232,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,13,E978158,8724 4090 00,CHN,"85.677,94","4.283,89",NEIN,NEIN
KN_00000233,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,14,XX709792,8708 9915 00,CHN,"50,25","12,56",NEIN,NEIN
KN_00000234,09.03.2026 13:01:38,DE-2025-348875,03.02.2026,15,E890745,8511 1000 00,KOR,"98,81","9,88",JA,NEIN
KN_00000235,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,1,UNGÜLTIG-2180,8501 3200 00,MEX,"40.051,55","4.005,15",NEIN,NEIN
KN_00000236,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,2,TEST47972,8501 1010 00,CHN,"43.294,34","4.329,43",JA,JA
KN_00000237,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,3,SO36856,8421 2300 00,MEX,"103,06","5,15",NEIN,NEIN
KN_00000238,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,4,17-685838,8413 3020 00,USA,"76,37","0,00",NEIN,NEIN
KN_00000239,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,5,E284141,8483 3010 00,CHN,"7.983,67","1.995,92",JA,NEIN
KN_00000240,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,6,LICHTMASCHINE,8501 3200 00,TWN,"8.832,13","441,61",NEIN,JA
KN_00000241,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,7,SO64297,8708 9991 90,MEX,"48.199,09","3.614,92",NEIN,NEIN
KN_00000242,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,8,14-281382,8484 1000 90,TWN,"853,37","42,67",NEIN,NEIN
KN_00000243,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,9,UNGÜLTIG-2240,5678 2249 36,IND,"4.172,34","104,31",NEIN,NEIN
KN_00000244,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,10,94-353680,8708 4090 00,POL,"2.155,94","215,59",NEIN,NEIN
KN_00000245,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,11,E798739,8421 3100 00,CHN,"923,97","69,29",NEIN,NEIN
KN_00000246,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,12,28-919579,8415 8100 10,CHN,"208,19","5,20",NEIN,NEIN
KN_00000247,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,13,42-566508,8442 2090 90,CHN,"6.530,48","653,04",NEIN,JA
KN_00000248,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,14,SO98205,8708 3021 00,USA,"1.254,13","0,00",NEIN,NEIN
KN_00000249,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,15,40-444577,8495 9199 90,DEU,"9.208,11","0,00",NEIN,NEIN
KN_00000250,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,16,SO83981,8708 9590 00,IND,"6.659,92","998,99",NEIN,NEIN
KN_00000251,09.03.2026 13:01:38,DE-2025-831388,02.02.2026,17,SO21010,8786 8090 00,MEX,"409,68","61,45",NEIN,NEIN
KN_00000252,09.03.2026 13:01:38,DE-2025-792412,09.03.2026,1,E359419,8481 2010 00,CHN,"9.223,61","461,18",NEIN,NEIN
KN_00000253,09.03.2026 13:01:38,DE-2025-792412,09.03.2026,2,SO94055,8408 2010 00,CHN,"45.249,88","6.787,47",NEIN,NEIN
KN_00000254,09.03.2026 13:01:38,DE-2025-792412,09.03.2026,3,SO46887,5678 5780 84,DEU,"276,63","0,00",NEIN,NEIN
KN_00000255,09.03.2026 13:01:38,DE-2025-670969,11.03.2026,1,ANLASSER,5678 1848 68,KOR,"4.942,32","247,12",NEIN,NEIN
KN_00000256,09.03.2026 13:01:38,DE-2025-670969,11.03.2026,2,E120908,8537 1018 00,MEX,"3.790,98","189,55",NEIN,NEIN
KN_00000257,09.03.2026 13:01:38,DE-2025-670969,11.03.2026,3,SO73390,8421 3100 00,CHN,"8.365,87","418,29",NEIN,NEIN
KN_00000258,09.03.2026 13:01:38,DE-2025-670969,11.03.2026,4,SO80408,9999 6208 14,KOR,"6.379,39","0,00",NEIN,NEIN
KN_00000259,09.03.2026 13:01:38,DE-2025-670969,11.03.2026,5,E314728,8708 4090 00,TWN,"9.098,14","227,44",NEIN,NEIN
KN_00000260,09.03.2026 13:01:38,DE-2025-670969,11.03.2026,6,TEST78059,8413 3020 00,CHN,"175,31","26,30",NEIN,NEIN
KN_00000261,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,1,68-123583,8511 3090 00,MEX,"8.337,75","208,43",NEIN,NEIN
KN_00000262,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,2,73-721986,8501 2010 00,POL,"993,46","49,67",NEIN,NEIN
KN_00000263,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,3,SO64475,8708 5079 00,CHN,"29.985,63","4.497,84",NEIN,NEIN
KN_00000264,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,4,SO14698,8538 9010 00,TWN,"83.920,77","0,00",NEIN,NEIN
KN_00000265,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,5,76-454882,8481 8025 00,CHN,"70.531,91","10.579,79",NEIN,NEIN
KN_00000266,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,6,E184026,8408 2090 90,USA,"56.630,62","0,00",NEIN,NEIN
KN_00000267,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,7,UNBEKANNT-TEIL-812,8536 5090 00,USA,"3.422,71","0,00",NEIN,NEIN
KN_00000268,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,8,UNBEKANNT-TEIL-943,8554 9090 10,IND,"849,89","63,74",NEIN,NEIN
KN_00000269,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,9,54-287159,8413 9199 90,TWN,"608,26","0,00",NEIN,NEIN
KN_00000270,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,10,TEST45058,8511 4000 00,CHN,"5.804,86","435,37",NEIN,NEIN
KN_00000271,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,11,E243171,8409 9199 90,MEX,"8.236,03","2.059,01",NEIN,NEIN
KN_00000272,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,12,SO14952,8408 2090 20,CHN,"6.205,63","465,42",JA,NEIN
KN_00000273,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,13,E739028,1234 1495 22,CHN,"332,87","49,92",NEIN,NEIN
KN_00000274,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,14,UNBEKANNT-TEIL-251,8356 4200 00,CHN,"122,81","12,27",NEIN,NEIN
KN_00000275,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,15,UNGÜLTIG-3075,8514 2300 00,MEX,"834,67","83,46",NEIN,NEIN
KN_00000276,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,16,49-776338,8708 4090 00,MEX,"511,29","25,55",NEIN,NEIN
KN_00000277,09.03.2026 13:01:38,DE-2025-982958,29.03.2026,17,SO67085,9999 4390 74,CHN,"8.390,19","2.097,55",JA,NEIN
KN_00000278,09.03.2026 13:01:38,DE-2025-131427,22.01.2026,1,22-191883,8708 9991 90,TWN,"4.145,40","414,54",NEIN,NEIN
KN_00000279,09.03.2026 13:01:38,DE-2025-131427,22.01.2026,2,UNBEKANNT-TEIL-578,0000 5534 68,USA,"2.347,53","0,00",NEIN,NEIN
KN_00000280,09.03.2026 13:01:38,DE-2025-857989,18.01.2026,1,E171886,8302 4100 00,IND,"8.958,70","0,00",NEIN,NEIN
KN_00000281,09.03.2026 13:01:38,DE-2025-857989,18.01.2026,2,96-527551,8521 4000 00,MEX,"1.784,01","446,00",NEIN,NEIN
KN_00000282,09.03.2026 13:01:38,DE-2025-857989,18.01.2026,3,E793078,8483 1010 10,USA,"2.090,19","0,00",NEIN,NEIN
KN_00000283,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,1,SO41824,8503 0095 80,KOR,"259,22","64,81",JA,NEIN
KN_00000284,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,2,SO43130,8708 9590 00,MEX,"5.381,93","269,10",NEIN,NEIN
KN_00000285,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,3,70-895138,8414 3010 00,POL,"849,86","42,49",NEIN,NEIN
KN_00000286,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,4,UNGÜLTIG-5621,8708 9991 90,IND,"73.855,24","0,00",NEIN,NEIN
KN_00000287,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,5,TEST97182,8501 2010 00,MEX,"8.665,89","2.166,48",NEIN,NEIN
KN_00000288,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,6,SO56723,8708 3090 10,CHN,"272,64","20,44",JA,NEIN
KN_00000289,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,7,96-542418,8501 1010 00,USA,"810,52","0,00",NEIN,NEIN
KN_00000290,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,8,E485849,8511 5090 00,USA,"1.004,03","0,00",NEIN,NEIN
KN_00000291,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,9,UNBEKANNT-TEIL-301,8409 9199 90,CHN,"4.243,69","212,18",NEIN,JA
KN_00000292,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,10,PLEUELSTANGE,8511 4000 00,USA,"561,12","0,00",NEIN,NEIN
KN_00000293,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,11,76-743624,8302 4100 00,CZE,"592,42","29,62",NEIN,NEIN
KN_00000294,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,12,E194445,8544 3000 00,MEX,"554,22","83,12",NEIN,NEIN
KN_00000295,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,13,E735228,5678 6414 98,KOR,"8.774,43","438,72",NEIN,NEIN
KN_00000296,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,14,E624667,8708 9190 00,TWN,"4.391,22","219,56",NEIN,NEIN
KN_00000297,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,15,71-512376,8484 2000 00,USA,"7.955,15","0,00",NEIN,NEIN
KN_00000298,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,16,SO50164,1234 3421 29,TWN,"45.958,38","0,00",NEIN,NEIN
KN_00000299,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,17,28-408843,8481 2010 00,CHN,"5.930,15","0,00",NEIN,NEIN
KN_00000300,09.03.2026 13:01:38,DE-2025-715693,28.03.2026,18,49-169278,8538 9010 00,CHN,"7.646,31","382,31",NEIN,NEIN
KN_00000301,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,1,E310422,8503 0095 80,KOR,"25.628,27","0,00",NEIN,NEIN
KN_00000302,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,2,26-688051,8708 3021 00,MEX,"6.379,85","956,98",NEIN,NEIN
KN_00000303,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,3,SO49038,8597 5090 00,MEX,"377.133,41","37.713,33",NEIN,NEIN
KN_00000304,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,4,SO91013,8483 9090 10,IND,"228,86","0,00",NEIN,NEIN
KN_00000305,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,5,XX631488,8413 3020 00,USA,"568,96","0,00",NEIN,NEIN
KN_00000306,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,6,E415724,8536 5010 00,USA,"195,25","0,00",NEIN,NEIN
KN_00000307,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,7,40-170205,8307 1010 00,USA,"53.116,73","0,00",NEIN,NEIN
KN_00000308,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,8,SO20039,8484 2000 00,POL,"5.804,21","435,31",NEIN,NEIN
KN_00000309,09.03.2026 13:01:38,DE-2025-448245,05.02.2026,9,94-978492,5678 1997 40,KOR,"43.367,72","2.168,38",NEIN,NEIN
KN_00000310,09.03.2026 13:01:38,DE-2025-989379,15.01.2026,1,58-934740,8517 3200 00,USA,"7.531,43","0,00",NEIN,NEIN
KN_00000311,09.03.2026 13:01:38,DE-2025-989379,15.01.2026,2,14-934085,8503 0010 00,USA,"2.136,65","0,00",NEIN,NEIN
KN_00000312,09.03.2026 13:01:38,DE-2025-989379,15.01.2026,3,SO37170,8708 8090 00,DEU,"21.403,40","0,00",NEIN,NEIN
KN_00000313,09.03.2026 13:01:38,DE-2025-989379,15.01.2026,4,SO34119,8481 2010 00,CHN,"5.398,44","0,00",JA,NEIN
KN_00000314,09.03.2026 13:01:38,DE-2025-989379,15.01.2026,5,E471522,8708 8090 00,MEX,"744,14","0,00",NEIN,NEIN
KN_00000315,09.03.2026 13:01:38,DE-2025-983750,23.01.2026,1,74-728282,8484 2000 00,KOR,"651,15","65,12",NEIN,NEIN
KN_00000316,09.03.2026 13:01:38,DE-2025-983750,23.01.2026,2,SO50449,8708 8090 00,POL,"3.927,67","196,37",NEIN,
KN_00000317,09.03.2026 13:01:38,DE-2025-983750,23.01.2026,3,91-461572,8503 0010 00,IND,"18.943,25","947,15",NEIN,NEIN
KN_00000318,09.03.2026 13:01:38,DE-2025-387488,24.02.2026,1,86-354698,0000 8904 93,MEX,"37.853,18","1.892,66",NEIN,NEIN
KN_00000319,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,1,KURBELWELLE,8708 9915 00,CHN,"935,16","140,28",NEIN,NEIN
KN_00000320,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,2,UNBEKANNT-TEIL-567,8302 4980 90,IND,"31.407,84","2.355,59",NEIN,NEIN
KN_00000321,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,3,SO23880,1234 2265 42,TWN,"897,97","0,00",NEIN,NEIN
KN_00000322,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,4,E132742,1234 2764 14,CHN,"2.216,46","554,12",NEIN,NEIN
KN_00000323,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,5,56-626017,8421 3100 00,CHN,"16.181,79","0,00",JA,NEIN
KN_00000324,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,6,10-914830,8537 1018 00,POL,"126.480,08","12.648,01",NEIN,NEIN
KN_00000325,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,7,E991691,8484 1000 90,USA,"182,18","0,00",NEIN,NEIN
KN_00000326,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,8,60-992010,8708 9915 00,IND,"596,84","44,75",NEIN,NEIN
KN_00000327,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,9,33-431659,8307 9000 00,KOR,"3.389,46","0,00",NEIN,NEIN
KN_00000328,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,10,SO11632,8415 8100 10,DEU,"2.649,65","0,00",,
KN_00000329,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,11,54-984315,8481 2010 00,DEU,"2.796,57","0,00",NEIN,NEIN
KN_00000330,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,12,85-593757,8302 4200 00,CHN,"6.407,43","961,11",JA,JA
KN_00000331,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,13,62-457035,8501 3200 00,CZE,"179,43","8,97",NEIN,NEIN
KN_00000332,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,14,TEST50173,8481 2010 00,USA,"557,34","0,00",NEIN,NEIN
KN_00000333,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,15,E890389,8307 9000 00,TWN,"6.273,10","156,83",NEIN,NEIN
KN_00000334,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,16,E187633,9999 5097 41,CHN,"13.765,14","2.064,76",NEIN,NEIN
KN_00000335,09.03.2026 13:01:38,DE-2025-659724,14.03.2026,17,XX412335,8337 9000 00,TWN,"5.930,39","296,51",JA,NEIN
KN_00000336,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,1,SO94957,8421 2300 00,USA,"1.626,57","0,00",NEIN,NEIN
KN_00000337,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,2,UNBEKANNT-TEIL-905,8489 5000 00,MEX,"59.766,19","1.494,15",NEIN,NEIN
KN_00000338,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,3,92-999722,8708 3021 00,POL,"4.050,63","405,06",NEIN,NEIN
KN_00000339,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,4,TEST77314,8511 5090 00,KOR,"552,00","41,39",JA,NEIN
KN_00000340,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,5,UNGÜLTIG-5684,8482 5000 00,CHN,"38.953,84","973,85",JA,NEIN
KN_00000341,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,6,SO31147,8536 5010 00,POL,"2.749,61","274,95",NEIN,NEIN
KN_00000342,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,7,TEST35381,8302 4980 90,CHN,"3.571,84","357,18",NEIN,NEIN
KN_00000343,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,8,TEST73008,8421 3100 00,KOR,"748,86","37,43",NEIN,NEIN
KN_00000344,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,9,SO15071,8708 3090 10,POL,"17.136,84","0,00",NEIN,NEIN
KN_00000345,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,10,TEST83316,8302 4100 00,CHN,"95.338,02","4.766,89",NEIN,NEIN
KN_00000346,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,11,54-373634,8307 9000 00,KOR,"3.144,15","0,00",JA,NEIN
KN_00000347,09.03.2026 13:01:38,DE-2025-789625,28.03.2026,12,SO79863,8483 1010 10,KOR,"2.982,90","447,43",JA,NEIN
KN_00000348,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,1,SO64872,8539 2010 00,CHN,"10.583,39","2.645,84",NEIN,NEIN
KN_00000349,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,2,E674199,8501 2010 00,MEX,"3.596,15","359,62",NEIN,NEIN
KN_00000350,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,3,SO66113,8709 7090 00,TWN,"368.164,40","36.816,44",NEIN,NEIN
KN_00000351,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,4,UNBEKANNT-TEIL-648,8414 8022 00,CZE,"296,37","14,82",NEIN,NEIN
KN_00000352,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,5,E256781,8408 2090 20,MEX,"308,98","46,35",NEIN,NEIN
KN_00000353,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,6,SO82935,8483 3010 00,MEX,"6.156,75","615,67",NEIN,NEIN
KN_00000354,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,7,E838517,8708 9991 90,MEX,"698,00","0,00",NEIN,NEIN
KN_00000355,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,8,77-168207,8522 2010 00,TWN,"572,21","85,82",JA,NEIN
KN_00000356,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,9,E630910,8761 9991 90,KOR,"46.830,15","1.170,75",NEIN,NEIN
KN_00000357,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,10,KOLBENRINGSATZ,1234 3051 40,CHN,"3.439,40","515,90",NEIN,NEIN
KN_00000358,09.03.2026 13:01:38,DE-2025-462585,10.03.2026,11,KURBELWELLE,8414 8022 00,IND,"940,53","94,04",NEIN,JA
KN_00000359,09.03.2026 13:01:38,DE-2025-915313,27.03.2026,1,E789045,8409 9110 00,CHN,"63.401,12","3.170,05",JA,NEIN
KN_00000360,09.03.2026 13:01:38,DE-2025-915313,27.03.2026,2,17-525107,8414 5920 00,CHN,"61.203,90","3.060,19",NEIN,NEIN
KN_00000361,09.03.2026 13:01:38,DE-2025-915313,27.03.2026,3,83-299194,8537 1018 00,USA,"120,75","0,00",NEIN,NEIN
KN_00000362,09.03.2026 13:01:38,DE-2025-915313,27.03.2026,4,34-829389,8481 8025 00,MEX,"6.302,22","315,11",NEIN,NEIN
KN_00000363,09.03.2026 13:01:38,DE-2025-915313,27.03.2026,5,ZYLINDERKOPF,8538 9010 00,CHN,"9.257,27","231,43",NEIN,NEIN
